dokum_no;numune_no;cap;ovalite;elastikiyet;rel_alt_akma_dayanimi;reh_ust_akma_dayanimi;tufal_orani;C;MN;SI;S;P;N;CR;NI;CU;MO;V;TI;AS;SN;SB;AL;NB;CA;ZN;B;PB;ZR;FE;ALSOL;ALINS;CEV;firin_giris_uzunluk;firin_giris_agirlik;firin_kalis_suresi;lcc_kalma_suresi;firin_cikis_sicakligi;kutuk_desarj_sicakligi;tavlama_ortalama_sicaklik;tavlama_min_sicaklik;tavlama_max_sicaklik;dr10_kutuk_sicakligi;ortalama_descaler_basinci;min_descaler_basinci;max_descaler_basinci;max_meerdrive_giris_sicakligi;min_ meerdrive_giris_sicakligi;ortam_hava_sicakligi1;ortam_hava_sicakligi2;ortam_hava_sicakligi3;unit_agirlik;haddeleme_suresi;haddeleme_hizi
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12097;2124;100,6;3,8;1202,5;1214,8;1197,2;1193;1204;1100,6;240,7;2394,7;2421,3;948;932,4;25,9;16,3;20,8;178;86,4;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12062;2124;100,8;3,8;1202,5;1214,8;1197,1;1193;1204;1089,7;241;2390;2420,1;948;931,1;25,7;16,4;20,7;178;87;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12009;2124;101,1;3,8;1204;1214,8;1197;1193;1204;1094,6;240,5;2390;2417,8;947;932,4;25,9;16,5;20,6;178;87;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12096;2124;101,4;3,8;1203,5;1214,8;1196,9;1193;1204;1092,7;240,9;2392,4;2417,8;951,2;936,9;26,1;16,4;20,3;178;87;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12056;2124;101,5;3,8;1202,5;1214,8;1196,7;1193;1203,5;1087,3;240,8;2388,9;2421,3;946,7;935,6;26,2;16,4;20,2;178;87;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12053;2124;101,6;3,9;1203;1214,8;1196,6;1193;1203;1084,8;240,9;2388,9;2425,9;946,7;931,1;26;16,4;20,2;178;87;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12039;2124;101,6;3,9;1202,5;1214,8;1196,5;1193;1202,5;1092,2;240;2386,6;2427,1;945,1;928,9;25,8;16,5;20,1;178;87;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12048;2124;101,8;3,9;1202;1214,8;1196,4;1193;1201,5;1085,3;240,4;2392,4;2414,4;946,4;916,8;25,8;16,6;19,9;178;87;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12038;2124;101,9;3,9;1201;1214,8;1196,3;1193;1201;1083,3;240,1;2383,1;2420,1;949,9;936,9;26,1;16,7;19,9;178;87;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12097;2124;102;3,8;1200,5;1214,8;1196,2;1193;1200;1085,3;240,5;2394,7;2420,1;946,1;924,8;26,1;16,6;19,9;178;87;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12100;2124;102,2;3,9;1199,5;1214,8;1196,2;1193;1199,5;1092,2;240,5;2394,7;2417,8;946,1;934,3;26;16,4;20,1;178;87;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12107;2124;102,3;3,9;1197,5;1214,8;1196,1;1193;1199,5;1084,8;240,9;2400,5;2415,5;946,7;934;25,8;16,3;20,2;178;87;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;11989;2124;102,4;3,8;1199;1214,8;1196,1;1193;1199,5;1090,7;240,8;2395,8;2414,4;947,7;935,3;25,8;16,4;20,5;178;87;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12022;2124;102,5;3,9;1197;1214,8;1196,1;1193;1199,5;1088,3;241;2402,8;2415,5;946,1;931,1;25,7;16,4;20,5;178;87;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12107;2124;102,6;3,9;1196;1214,8;1196,1;1193;1199,5;1085,3;240,9;2398,1;2425,9;947;935,6;25,8;16,4;20,3;178;87;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12082;2124;102,7;3,9;1195;1214,8;1196,1;1193;1199,5;1088,7;241,2;2397;2425,9;950,9;939,1;25,8;16,3;20,1;178;87;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12055;2124;102,8;3,9;1194,5;1214,8;1196,2;1193;1199,5;1085,8;240,8;2400,5;2420,1;948,6;935,3;25,7;15,9;19,4;178;87;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12105;2124;103,5;3,9;1195;1214,8;1196,2;1193;1199,5;1090,2;240,9;2400,5;2417,8;949,6;938,1;25;14,7;18,9;178;87;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12105;2124;108,5;3,9;1195,5;1214,8;1196;1184,5;1199,5;1090,7;240,5;2392,4;2415,5;948,3;852,2;23,6;15,1;20,1;178;87;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12039;2124;108,6;3,9;1195;1214,8;1195,9;1184;1199,5;1091,2;240,4;2390;2413,2;948;934,3;25,1;16,2;20,5;178;86,8;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12064;2124;108,7;3,9;1195,5;1214,8;1195,7;1183,5;1199,5;1097,6;240,4;2392,4;2417,8;948;829,3;26;16,3;20,5;178;87;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12057;2124;108,8;3,9;1196;1214,8;1195,5;1183,5;1199,5;1092,7;240,3;2388,9;2415,5;947,7;935;25,9;16,4;20,6;178;87;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12081;2124;108,9;3,9;1198,5;1214,8;1195,4;1183,5;1199,5;1091,2;240,9;2395,8;2420,1;948,3;933,7;25,9;16,5;20,7;178;86,9;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12093;2124;109;3,9;1197;1214,8;1195,2;1183,5;1199,5;1102,5;240,5;2391,2;2419;950,2;935;26,1;16,4;21,1;178;86,8;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12035;2124;110,1;3,8;1196,5;1214,8;1194,9;1183,5;1199,5;1103;240,7;2394,7;2417,8;949,9;887,2;26,3;16,5;21,3;178;86,4;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12120;2124;114,8;3,9;1197,5;1214,8;1194,4;1183,5;1199,5;1100,6;240,9;2398,1;2419;949,9;935,3;26,2;16,5;21,2;178;86,5;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12106;2124;119;3,8;1197,5;1214,8;1193,7;1181;1199,5;1105;241;2401,6;2423,6;949,9;935,6;26,2;16,5;20,8;178;86,8;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12105;2124;120,7;3,9;1198;1214,8;1193,4;1179;1199,5;1099,6;240,5;2391,2;2415,5;949,6;924,1;26,2;16,5;20,8;178;86,7;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;11994;2124;122,9;3,9;1198,5;1214,8;1192,8;1178,5;1199,5;1107,9;241;2398,1;2423,6;949,3;859,2;26,1;16,4;21,2;178;87;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12056;2124;125,2;3,9;1199;1214,8;1192,4;1178,5;1199,5;1102,5;240,6;2380,8;2420,1;949,3;930,5;26,1;16,3;21,6;178;87;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12123;2124;162;3,9;1199;1214,8;1190,4;1178,5;1199,5;1098,6;241,2;2390;2424,8;949,6;933,4;26,1;16,3;21,7;178;86,7;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12115;2124;165,3;3,8;1198;1214,8;1190,2;1178,5;1199,5;1102,5;240,5;2384,3;2425,9;949,3;928,9;26,3;16,3;21,2;178;86,7;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12060;2124;187,1;3,8;1200;1214,8;1189,9;1178,5;1199,5;1103;241;2385,4;2424,8;948,6;929,2;26,4;16,2;20,5;178;86,8;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12118;2124;197,6;3,8;1197,5;1214,8;1189,4;1178,5;1199;1103;241,4;2397;2425,9;949,6;935,3;26,2;16,1;20;178;86,7;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12055;2124;241,1;3,8;1197;1214,8;1189,1;1178,5;1199;1102;240,8;2397;2423,6;949,9;937,2;26;16;20;178;86,9;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12191;2124;240,4;3,9;1197,5;1214,8;1189;1178,5;1199;1105;241,3;2403,9;2424,8;949,6;936,5;26;16;20,1;178;86,9;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12084;2124;239,7;3,8;1197;1214,8;1188,9;1178,5;1199;1108,4;241;2398,1;2429,4;949,6;937,5;26;16;20,1;178;87;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12126;2124;239;3,8;1197,5;1214,8;1188,9;1178,5;1199;1101;240,8;2400,5;2415,5;948,3;931,1;25,7;16,1;19,9;178;87,3;1100
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12126;2124;238,3;3,8;1197;1214,8;1188,8;1178,5;1199;1098,6;241,2;2402,8;2423,6;947;932,1;25,3;16,2;19,5;178;88,8;1090,6
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12116;2124;246,7;3,8;1197;1214,8;1188,8;1178,5;1199;1104,5;241,5;2406,3;2425,9;943,2;927,6;25;16,1;18,9;179,8;89,1;1080,4
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12090;2124;246;3,9;1199;1214,8;1188,7;1178,5;1199;1106,9;241,8;2401,6;2436,3;940;926,4;24,4;14,8;18,9;179,8;89,6;1070,3
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12125;2124;243,9;3,9;1196,5;1214,8;1188,6;1178,5;1198,5;1105,5;241,6;2398,1;2429,4;939,1;926;23,2;15,9;19,9;179,8;90,5;1060,2
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12036;2124;243,2;3,9;1197;1214,8;1188,5;1178,5;1198,5;1106,9;241,3;2402,8;2420,1;937,5;926;24,9;17,2;19,8;179,8;91,6;1050,1
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12054;2124;242,5;3,9;1196;1214,8;1188,5;1178,5;1198,5;1105;241,4;2406,3;2424,8;932,7;920,6;25,7;17;19,8;179,8;92,6;1040,6
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12064;2124;289,6;3,9;1195,5;1214,8;1188,8;1178,5;1198,5;1099,6;241,8;2406,3;2425,9;931,1;918,4;25,7;16,9;20;179,8;93,9;1020,4
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;11994;2124;288,8;3,9;1195;1214,8;1188,8;1178,5;1198,5;1108,4;242,2;2413,2;2429,4;928,6;917,8;25,8;16,8;20,1;179,8;93,8;1005,6
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12103;2124;288,1;3,9;1194;1214,8;1188,7;1178,5;1198,5;1094,6;241,9;2409,7;2436,3;930,5;905,7;25,8;17;20,1;179,8;94,3;1005,6
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12084;2124;287,3;3,9;1194;1214,8;1188,7;1178,5;1198,5;1105;241,8;2402,8;2427,1;929,2;917,8;25,8;17,1;20,1;179,8;93,6;1005,6
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12079;2124;286,6;3,9;1193,5;1214,8;1188,6;1178,5;1198,5;1098,6;242,3;2413,2;2431,7;928,9;896,8;25,8;17,1;19,8;179,8;93,7;1005,6
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12109;2124;285,9;3,9;1192,5;1214,8;1188,6;1178,5;1198,5;1103,5;242,1;2408,6;2429,4;928,6;919,7;25,9;17;19,1;179,8;94;1005,6
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12100;2124;285,2;3,9;1193,5;1214,8;1188,5;1178,5;1198,5;1093,2;242,5;2413,2;2432,9;928;917,4;25,8;17;18,8;179,8;93,5;1005,6
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12068;2124;284,4;3,9;1193;1214,8;1188,4;1178;1198,5;1109,4;238,8;2383,1;2392,4;928,6;915,2;25,6;17;19,3;179,8;93,9;1005,6
2230131;KRD100186032;6,4;0,4;156;325;331;8,4;0,05;0,5;0,15;0,01;0,01;0,01;0,03;0,04;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,9;0;0;0,15;12068;2124;284,4;3,9;1193;1214,8;1188,4;1178;1198,5;1109,4;238,8;2383,1;2392,4;928,6;915,2;25,6;17;19,3;179,8;93,9;1005,6
2230133;KRD100186117;6,2;0,3;152;295;31;6;0,04;0,45;0,13;0,02;0,01;0,01;0,02;0,04;0,06;0;0;0;0,03;0;0;0;0;0;0;0;0;0,01;99,05;0;0;0,13;12105;2124;283,7;3,9;1197;1214,8;1188,4;1178;1198,5;1100,6;242,1;2409,7;2431,7;927,6;917,4;25,6;17,1;19,6;179,8;93,5;1005,6
2230133;KRD100186117;6,2;0,3;152;295;31;6;0,04;0,45;0,13;0,02;0,01;0,01;0,02;0,04;0,06;0;0;0;0,03;0;0;0;0;0;0;0;0;0,01;99,05;0;0;0,13;12115;2124;358,3;3,9;1196;1214,8;1186,2;1175,5;1198,5;1102,5;242,1;2414,4;2431,7;927;915,2;25,6;17;19,4;179,8;94,2;1005,6
